subjID,DayInSecondsStart,DayInSecondsEnd,DayInSecondsDur,clockTimeStart,clockTimeEnd,recTimeStart,recTimeEnd,recClockStart,recClockEnd,recOnSeconds,recOnPeriod,recIdStart,recIdEnd,segAvgdB,segPeakdB,adultWordCnt,femaleAdultWordCnt,maleAdultWordCnt,femaleAdultSpeechScnds,maleAdultSpeechScnds,femaleAdultNonspeechScnds,maleAdultNonspeechScnds,childUttCnt,childUttLenScnds,childUttScnds,childCryScnds,childVfxScnds,convTurnCount,convTurnInitiateScnds,convTurnRespondScnds,convTurnExtendScnds,MAN,MAF,FAN,FAF,CHN,CHF,CXN,CXF,NON,NOF,OLN,OLF,TVN,TVF,SIL,OFF,roll.key,timezone,dateMidnight_epoch,epochTimeStart,epochTimeEnd,dateTimeStart_UTC,dateTimeEnd_UTC,Bin.Mins,id,session,clock_time_start,clock_time_end,nap_time,sit_time,held_time,prone_time,supine_time,upright_time,age,id_uni
lena,46200,46799,600,12:50:00,12:59:59,13575,14174,03:46:15,03:56:14,600,00:10:00,1,1,-59.130805,-5.5,3.72,3.72,0,0.98,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.98,0,0.61,0,0.6,0.85,0.6,13.69,0,0,0,19.08,563.59,0,1,America/Los_Angeles,1674115200,1674161400,1674161999,2023-01-19T20:50:00Z,2023-01-19T20:59:59Z,10,123,3,2023-01-19T20:50:00Z,2023-01-19T20:59:59Z,1,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,46500,47099,600,12:55:00,13:04:59,13875,14474,03:51:15,04:01:14,600,00:10:00,1,1,-60.0974406666667,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,8.09,0,0,0,3.46,587.6,0,2,America/Los_Angeles,1674115200,1674161700,1674162299,2023-01-19T20:55:00Z,2023-01-19T21:04:59Z,10,123,3,2023-01-19T20:55:00Z,2023-01-19T21:04:59Z,1,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,46800,47399,600,13:00:00,13:09:59,14175,14774,03:56:15,04:06:14,600,00:10:00,1,1,-58.7367711666667,-13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,1,594.66,0,1,America/Los_Angeles,1674115200,1674162000,1674162599,2023-01-19T21:00:00Z,2023-01-19T21:09:59Z,10,123,3,2023-01-19T21:00:00Z,2023-01-19T21:09:59Z,1,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,47100,47699,600,13:05:00,13:14:59,14475,15074,04:01:15,04:11:14,600,00:10:00,1,1,-56.8029163333333,-2.92,0,0,0,0,0,0,0,1,0.31,0.14,2.18,0,0,0,0,0,0,0,0,3.91,3.39,0.6,0,0,0,56.9,0,0,0,2.17,533.03,0,2,America/Los_Angeles,1674115200,1674162300,1674162899,2023-01-19T21:05:00Z,2023-01-19T21:14:59Z,10,123,3,2023-01-19T21:05:00Z,2023-01-19T21:14:59Z,0.9714285714285714,0,0,0,1,0,5.9137577002053385,12303
lena,47400,47999,600,13:10:00,13:19:59,14775,15374,04:06:15,04:16:14,600,00:10:00,1,1,-49.7866873333333,-2.92,91.5054819277109,68.4954819277109,23.01,19.43,4.56,0.75,0,14,8.18,7.78,5.48,7.71,3,3.21,2.66,1.43,4.56,0,20.18,9.28,21.82,7.03,6.88,0,0,199.2,2.01,3.08,0,2.27,323.69,0,1,America/Los_Angeles,1674115200,1674162600,1674163199,2023-01-19T21:10:00Z,2023-01-19T21:19:59Z,10,123,3,2023-01-19T21:10:00Z,2023-01-19T21:19:59Z,0.8,0,0,0,1,0,5.9137577002053385,12303
lena,47700,48299,600,13:15:00,13:24:59,15075,15674,04:11:15,04:21:14,600,00:10:00,1,1,-41.2279481666667,-2.87,424.4,349.93,74.47,88.89,15.1,0.75,1.04,20,12.33,11.82,12.45,28.53,9,8.47,9.21,4.42,16.14,38.74,89.64,14.73,36.78,26.67,9.48,5.31,12.16,237.33,8.69,4.91,0,2.89,96.53,0,2,America/Los_Angeles,1674115200,1674162900,1674163499,2023-01-19T21:15:00Z,2023-01-19T21:24:59Z,10,123,3,2023-01-19T21:15:00Z,2023-01-19T21:24:59Z,0,0,1,0,0,0,5.9137577002053385,12303
lena,48000,48599,600,13:20:00,13:29:59,15375,15974,04:16:15,04:26:14,600,00:10:00,1,1,-40.2878108333333,-2.87,392.724518072289,341.264518072289,51.46,88.62,10.54,0.6,2.04,12,7.67,7.39,9.59,23.74,8,7.6,8.45,3.59,12.58,54.64,89.22,24.44,21.48,25.18,6.69,15.12,12.16,141.29,16.21,6.31,18.79,90.91,64.98,0,1,America/Los_Angeles,1674115200,1674163200,1674163799,2023-01-19T21:20:00Z,2023-01-19T21:29:59Z,10,123,3,2023-01-19T21:20:00Z,2023-01-19T21:29:59Z,0,0.00956937799043062,0.5550239234449761,0,0.430622009569378,0.00478468899521531,5.9137577002053385,12303
lena,48300,48899,600,13:25:00,13:34:59,15675,16274,04:21:15,04:31:14,600,00:10:00,1,1,-43.8928266666667,-6.67,63.16,59.83,3.33,19.16,1,0.6,1,10,6.46,6.21,0.44,2.92,2,2.34,1.9,0.6,2,16.92,19.76,27.55,6.12,5.91,23.12,40.12,0,51.4,10.43,7.31,131.2,149.2,108.96,0,2,America/Los_Angeles,1674115200,1674163500,1674164099,2023-01-19T21:25:00Z,2023-01-19T21:34:59Z,10,123,3,2023-01-19T21:25:00Z,2023-01-19T21:34:59Z,0,0.00666666666666666,0.19,0,0.8,0.00333333333333333,5.9137577002053385,12303
lena,48600,49199,600,13:30:00,13:39:59,15975,16574,04:26:15,04:36:14,600,00:10:00,1,1,-44.427602,-2.45,31.61,28.28,3.33,7.39,1,0,0,11,7,6.57,5.24,2.75,2,2.06,2.54,0,1,5.29,7.39,24.56,14.67,2.41,21.78,38.81,0,21.01,4.14,5.95,178.87,132.16,141.96,0,1,America/Los_Angeles,1674115200,1674163800,1674164399,2023-01-19T21:30:00Z,2023-01-19T21:39:59Z,10,123,3,2023-01-19T21:30:00Z,2023-01-19T21:39:59Z,0,0,0,0,1,0,5.9137577002053385,12303
lena,48900,49499,600,13:35:00,13:44:59,16275,16874,04:31:15,04:41:14,600,00:10:00,1,1,-41.812355,-2.45,352.3925,206.42,145.9725,47.07,40.26,2.25,0,25,13.56,12.66,7.22,5.83,8,8.56,9.27,1.33,40.26,10.44,49.32,19.77,29.26,3.09,5.69,12.24,1.6,55.01,4.65,7.23,91.78,105.45,164.21,0,2,America/Los_Angeles,1674115200,1674164100,1674164699,2023-01-19T21:35:00Z,2023-01-19T21:44:59Z,10,123,3,2023-01-19T21:35:00Z,2023-01-19T21:44:59Z,0,0.00668896321070234,0,0,0.9933110367892976,0,5.9137577002053385,12303
lena,49200,49799,600,13:40:00,13:49:59,16575,17174,04:36:15,04:46:14,600,00:10:00,1,1,-37.9234073333333,-2.1,435.39,256.33,179.06,56.81,48.61,4.46,1,28,16.06,15.05,22.85,3.08,8,8.43,8.41,7.38,49.61,6.17,61.27,8.7,46.36,1.65,7.96,4.54,2.4,39.49,34.67,14.86,99.13,83.46,139.73,0,1,America/Los_Angeles,1674115200,1674164400,1674164999,2023-01-19T21:40:00Z,2023-01-19T21:49:59Z,10,123,3,2023-01-19T21:40:00Z,2023-01-19T21:49:59Z,0,0.01337792642140468,0,0.02006688963210702,0.9665551839464884,0,5.9137577002053385,12303
lena,49500,50099,600,13:45:00,13:54:59,16875,17474,04:41:15,04:51:14,600,00:10:00,1,1,-37.811883,-2.1,202.3687,120.09,82.2787000000001,25.93,21.62,2.21,1,13,8.64,8.22,21.18,0,2,1.93,1.68,6.05,22.62,6.28,28.14,12.77,32.45,0,9.34,2.01,0.8,13.68,36.91,36.33,131.39,132.22,135.06,0,2,America/Los_Angeles,1674115200,1674164700,1674165299,2023-01-19T21:45:00Z,2023-01-19T21:54:59Z,10,123,3,2023-01-19T21:45:00Z,2023-01-19T21:54:59Z,0,0.00668896321070234,0,0.02006688963210702,0.9732441471571908,0,5.9137577002053385,12303
lena,49800,50399,600,13:50:00,13:59:59,17175,17774,04:46:15,04:56:14,600,00:10:00,1,1,-33.339254,-1.49,389.46,217.92,171.54,52.98,43.61,0,2,17,9.05,8.61,12.21,1.21,8,6.11,12.02,0,45.61,14,52.98,16.22,27.26,0.8,16.38,2.01,3.68,50.36,56.35,71.39,69.6,93.41,79.95,0,1,America/Los_Angeles,1674115200,1674165000,1674165599,2023-01-19T21:50:00Z,2023-01-19T21:59:59Z,10,123,3,2023-01-19T21:50:00Z,2023-01-19T21:59:59Z,0,0.00334448160535117,0,0.44481605351170567,0.5484949832775919,0.00334448160535117,5.9137577002053385,12303
lena,50100,50699,600,13:55:00,14:04:59,17475,18074,04:51:15,05:01:14,600,00:10:00,1,1,-28.8937826666667,-1.49,410.29238974359,225.29,185.00238974359,56.85,46.01,0.6,2,24,15.06,14.53,18.81,1.49,12,11.91,17.24,1.89,48.01,9.07,57.45,4.47,40.97,1.4,17.29,0.8,3.68,43.43,64.55,49.6,220.96,21.55,16.77,0,2,America/Los_Angeles,1674115200,1674165300,1674165899,2023-01-19T21:55:00Z,2023-01-19T22:04:59Z,10,123,3,2023-01-19T21:55:00Z,2023-01-19T22:04:59Z,0,0.00668896321070234,0.00334448160535117,0.4782608695652174,0.5083612040133779,0.00334448160535117,5.9137577002053385,12303
lena,50400,50999,600,14:00:00,14:09:59,17775,18374,04:56:15,05:06:14,600,00:10:00,1,1,-32.110217,-2.78,335.51,154.75,180.76,38.76,44.25,1.2,0,21,22.17,21.79,11.76,0.28,9,12.74,14.47,8.56,44.25,2.78,39.96,2.5,40.68,0.6,5.23,0,1.12,8.03,13.57,4.6,379.31,24.68,32.69,0,1,America/Los_Angeles,1674115200,1674165600,1674166199,2023-01-19T22:00:00Z,2023-01-19T22:09:59Z,10,123,3,2023-01-19T22:00:00Z,2023-01-19T22:09:59Z,0,0.00334448160535117,0.00334448160535117,0.03010033444816053,0.9632107023411371,0,5.9137577002053385,12303
lena,50700,51299,600,14:05:00,14:14:59,18075,18674,05:01:15,05:11:14,600,00:10:00,1,1,-35.0771718333333,-2.92,328.48641025641,186.46,142.02641025641,46.14,34.86,1.86,1,50,50.48,49.59,20.94,1.07,11,16.01,15.32,13.77,35.86,3.43,48,9.37,86.32,0.95,4.94,1.66,1.12,55.17,4.31,2.89,214.31,21.66,110.01,0,2,America/Los_Angeles,1674115200,1674165900,1674166499,2023-01-19T22:05:00Z,2023-01-19T22:14:59Z,10,123,3,2023-01-19T22:05:00Z,2023-01-19T22:14:59Z,0,0,0,0,1,0,5.9137577002053385,12303
lena,51000,51599,600,14:10:00,14:19:59,18375,18974,05:06:15,05:16:14,600,00:10:00,1,1,-38.6837338333333,-2.38,294.6,257.49,37.11,71.41,9.67,2.42,1,42,37.51,36.78,24.22,3.72,6,9.07,6.07,7.1,10.67,3.02,73.83,16.02,75.52,3.57,7.69,2.46,0.85,93.32,3.4,7.73,60.41,10.65,230.86,0,1,America/Los_Angeles,1674115200,1674166200,1674166799,2023-01-19T22:10:00Z,2023-01-19T22:19:59Z,10,123,3,2023-01-19T22:10:00Z,2023-01-19T22:19:59Z,0,0,0,0,1,0,5.9137577002053385,12303
lena,51300,51899,600,14:15:00,14:24:59,18675,19274,05:11:15,05:21:14,600,00:10:00,1,1,-43.826347,-2.38,196,182.81,13.19,54.79,3.39,1.16,1,23,10.7,10.18,16.1,3.86,0,0.84,0,0,4.39,2.63,55.95,12.45,42.16,3.22,3.55,2.22,0.85,60.68,4.28,7.54,25.89,17.23,356.96,0,2,America/Los_Angeles,1674115200,1674166500,1674167099,2023-01-19T22:15:00Z,2023-01-19T22:24:59Z,10,123,3,2023-01-19T22:15:00Z,2023-01-19T22:24:59Z,0,0,0,0,1,0,5.9137577002053385,12303
lena,51600,52199,600,14:20:00,14:29:59,18975,19574,05:16:15,05:26:14,600,00:10:00,1,1,-45.3680828333333,-5.17,62.98,56.45,6.53,21.06,1,1.04,1,87,50.39,48.78,9.52,1.63,6,8.32,5.01,6.77,2,2.95,22.1,4.1,88.45,3.65,5.22,2.84,0.74,21.15,3.47,1.89,9.42,25.04,406.98,0,1,America/Los_Angeles,1674115200,1674166800,1674167399,2023-01-19T22:20:00Z,2023-01-19T22:29:59Z,10,123,3,2023-01-19T22:20:00Z,2023-01-19T22:29:59Z,0,0,0,0,1,0,5.9137577002053385,12303
lena,51900,52499,600,14:25:00,14:34:59,19275,19874,05:21:15,05:31:14,600,00:10:00,1,1,-41.4681781666667,-3.79,138.11,131.58,6.53,46.08,1,4.8,1,101,62.91,60.39,22.04,3.27,13,17.2,12.5,7.37,2,5.66,50.88,9.61,113.35,7,6.83,1.42,0.84,44.28,10,3.61,1,16.68,326.84,0,2,America/Los_Angeles,1674115200,1674167100,1674167699,2023-01-19T22:25:00Z,2023-01-19T22:34:59Z,10,123,3,2023-01-19T22:25:00Z,2023-01-19T22:34:59Z,0,0.11036789297658862,0.00334448160535117,0.07692307692307693,0.8093645484949833,0,5.9137577002053385,12303
lena,52200,52799,600,14:30:00,14:39:59,19575,20174,05:26:15,05:36:14,600,00:10:00,1,1,-40.2916971666667,-3.49,255.05,223.68,31.37,69.45,7.51,7.61,1,67,41.09,38.67,35.66,6.96,15,19.55,17.31,11.06,8.51,6.35,77.06,10.61,103.39,7.07,3.64,0,0.1,78.96,14.15,4.43,1,8.49,276.24,0,1,America/Los_Angeles,1674115200,1674167400,1674167999,2023-01-19T22:30:00Z,2023-01-19T22:39:59Z,10,123,3,2023-01-19T22:30:00Z,2023-01-19T22:39:59Z,0,0.34563758389261745,0.00335570469798657,0.07718120805369127,0.5738255033557047,0,5.9137577002053385,12303
lena,52500,53099,600,14:35:00,14:44:59,19875,20474,05:31:15,05:41:14,600,00:10:00,1,1,-37.719823,-2.58,580.7,414.41,166.29,110.03,44.17,3.85,0,56,27.29,26,25.88,11.03,20,29.39,24.58,16.09,44.17,9.51,113.88,8.09,96.9,8.27,4.9,0,3.56,117.6,13.68,4.02,0,3.02,172.4,0,2,America/Los_Angeles,1674115200,1674167700,1674168299,2023-01-19T22:35:00Z,2023-01-19T22:44:59Z,10,123,3,2023-01-19T22:35:00Z,2023-01-19T22:44:59Z,0,0.46621621621621623,0,0,0.5337837837837838,0,5.9137577002053385,12303
lena,52800,53399,600,14:40:00,14:49:59,20175,20774,05:36:15,05:46:14,600,00:10:00,1,1,-39.201483,-2.58,407.08,272.16,134.92,69.03,36.66,0,0,44,30.81,30.28,30.25,13.56,12,19.56,14.76,5.63,36.66,10.21,69.03,9.87,95.33,13.46,4.85,1.72,8.32,171.76,11.4,4,1.15,1.07,161.17,0,1,America/Los_Angeles,1674115200,1674168000,1674168599,2023-01-19T22:40:00Z,2023-01-19T22:49:59Z,10,123,3,2023-01-19T22:40:00Z,2023-01-19T22:49:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,53100,53699,600,14:45:00,14:54:59,20475,21074,05:41:15,05:51:14,600,00:10:00,1,1,-46.2133136666667,-2.64,38.11,32.7,5.41,9.45,2.14,0,1,22,23.07,22.57,24.74,12.18,1,0.6,1,0,3.14,5.13,9.45,10.4,56.75,12.26,1.18,1.72,7.33,184.79,2.68,1.6,1.15,1.07,301.35,0,2,America/Los_Angeles,1674115200,1674168300,1674168899,2023-01-19T22:45:00Z,2023-01-19T22:54:59Z,10,123,3,2023-01-19T22:45:00Z,2023-01-19T22:54:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,53400,53999,600,14:50:00,14:59:59,20775,21374,05:46:15,05:56:14,600,00:10:00,1,1,-44.3553141666667,-3.1,109.91,91.46,18.45,20.82,5.21,0,1,42,39.31,37.97,14.84,8.55,6,9.33,8.75,3.75,6.21,4.66,20.82,8.42,69.31,9.85,7.73,0,3.72,164.65,4.57,3.4,0,0,296.66,0,1,America/Los_Angeles,1674115200,1674168600,1674169199,2023-01-19T22:50:00Z,2023-01-19T22:59:59Z,10,123,3,2023-01-19T22:50:00Z,2023-01-19T22:59:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,53700,54299,600,14:55:00,15:04:59,21075,21674,05:51:15,06:01:14,600,00:10:00,1,1,-39.0420626666667,-3.61,274.58,78.94,195.64,15.83,44.24,0,0,78,76.43,74.91,19.03,3.56,7,10.83,9.56,5.77,44.24,4.34,15.83,13.13,119.54,6.7,9.38,5.8,1.15,161.8,4.7,11.87,5.21,14.31,182,0,2,America/Los_Angeles,1674115200,1674168900,1674169499,2023-01-19T22:55:00Z,2023-01-19T23:04:59Z,10,123,3,2023-01-19T22:55:00Z,2023-01-19T23:04:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,54000,54599,600,15:00:00,15:09:59,21375,21974,05:56:15,06:06:14,600,00:10:00,1,1,-37.2263163333333,-8.22,418.88,56.19,362.69,11.38,84.8,0,1.09,73,73.89,72.69,38.3,1.22,9,13.57,15.24,4.15,85.89,5.5,11.38,19.66,138.66,2.41,9.06,7.05,1.6,163.02,5.86,14.67,7.4,21.06,106.78,0,1,America/Los_Angeles,1674115200,1674169200,1674169799,2023-01-19T23:00:00Z,2023-01-19T23:09:59Z,10,123,3,2023-01-19T23:00:00Z,2023-01-19T23:09:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,54300,54899,600,15:05:00,15:14:59,21675,22274,06:01:15,06:11:14,600,00:10:00,1,1,-34.9359283333333,-2.79,286.78,46.63,240.15,9.49,60.28,2.44,1.09,81,83.36,81.55,78.23,2.77,10,16.14,18.79,9.47,61.37,13.59,11.93,16.14,200.04,3.32,22.12,2.25,2.88,105.88,16.39,11.23,5.45,16.81,110.6,0,2,America/Los_Angeles,1674115200,1674169500,1674170099,2023-01-19T23:05:00Z,2023-01-19T23:14:59Z,10,123,3,2023-01-19T23:05:00Z,2023-01-19T23:14:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,54600,55199,600,15:10:00,15:19:59,21975,22574,06:06:15,06:16:14,600,00:10:00,1,1,-31.7535506666667,-1.23,73.05,12.99,60.06,3.43,16.65,4.87,0,74,65.54,63.86,149.16,3.17,4,5.36,6.22,7.34,16.65,57.93,8.3,46.55,253.59,2.36,30.67,21.13,1.28,34.29,32.65,22.91,3.26,10.06,58.37,0,1,America/Los_Angeles,1674115200,1674169800,1674170399,2023-01-19T23:10:00Z,2023-01-19T23:19:59Z,10,123,3,2023-01-19T23:10:00Z,2023-01-19T23:19:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,54900,55499,600,15:15:00,15:24:59,22275,22874,06:11:15,06:21:14,600,00:10:00,1,1,-27.681598,-1.23,36.32,5.32999999999999,30.99,1.87,8.7,3.43,0,47,31.4,30.3,235.81,3.07,3,4.61,2.73,2.22,8.7,67.86,5.3,56.92,303.58,2.49,27.58,22.53,0.8,18.72,42.5,31.66,1,0,10.36,0,2,America/Los_Angeles,1674115200,1674170100,1674170699,2023-01-19T23:15:00Z,2023-01-19T23:24:59Z,10,123,3,2023-01-19T23:15:00Z,2023-01-19T23:24:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,55200,55799,600,15:20:00,15:29:59,22575,23174,06:16:15,06:26:14,600,00:10:00,1,1,-30.7322771666667,-1.42,70.41,35.45,34.96,7.48,9.72,1,0,38,27.69,26.72,165.4,3.03,5,8.8,4.67,3.84,9.72,21.1,8.48,56.99,222.69,2.76,17.68,15.15,1.6,86.53,23.99,20.09,11.19,25.56,76.47,0,1,America/Los_Angeles,1674115200,1674170400,1674170999,2023-01-19T23:20:00Z,2023-01-19T23:29:59Z,10,123,3,2023-01-19T23:20:00Z,2023-01-19T23:29:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,55500,56099,600,15:25:00,15:34:59,22875,23474,06:21:15,06:31:14,600,00:10:00,1,1,-33.6008051666667,-2.78,135.25,46.01,89.24,9.85,24.15,0,0,29,22.16,21.58,93.92,1.14,4,5.5,5.38,3.22,24.15,3.06,9.85,52.69,132.92,1.52,7.06,13.57,0.8,84.87,2.67,6.03,11.61,59.38,189.82,0,2,America/Los_Angeles,1674115200,1674170700,1674171299,2023-01-19T23:25:00Z,2023-01-19T23:34:59Z,10,123,3,2023-01-19T23:25:00Z,2023-01-19T23:34:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,55800,56399,600,15:30:00,15:39:59,23175,23774,06:26:15,06:36:14,600,00:10:00,1,1,-33.4306766666667,-2.78,141.93,15.03,126.9,4.01,34.14,0.8,0,14,10.42,10.08,64.49,1.44,2,1.3,3.21,1.6,34.14,10.88,4.81,24.3,83.94,2.83,1,4.24,0,52.58,1.5,5.75,3.44,60.71,309.88,0,1,America/Los_Angeles,1674115200,1674171000,1674171599,2023-01-19T23:30:00Z,2023-01-19T23:39:59Z,10,123,3,2023-01-19T23:30:00Z,2023-01-19T23:39:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,56100,56699,600,15:35:00,15:44:59,23475,24074,06:31:15,06:41:14,600,00:10:00,1,1,-36.4213285,-2.92,43.56,1.93,41.63,1.23,11.01,2.43,0,21,11.79,11,1.42,3.17,2,1.3,1.23,0,11.01,12.61,3.66,27.26,20.93,3.63,1,21.93,0,160.52,2.35,18.08,5.23,40.09,271.7,0,2,America/Los_Angeles,1674115200,1674171300,1674171899,2023-01-19T23:35:00Z,2023-01-19T23:44:59Z,10,123,3,2023-01-19T23:35:00Z,2023-01-19T23:44:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,56400,56999,600,15:40:00,15:49:59,23775,24374,06:36:15,06:46:14,600,00:10:00,1,1,-32.9238748333333,-0.75,32.39,13.02,19.37,4.47,6.01,2.63,2.19,66,46.01,44.5,32.01,3.93,6,4.67,6.14,1.98,8.2,18.77,7.1,39.41,99.94,2.34,20.06,23,0.92,187.47,30.88,45.81,4.24,17.06,94.8,0,1,America/Los_Angeles,1674115200,1674171600,1674172199,2023-01-19T23:40:00Z,2023-01-19T23:49:59Z,10,123,3,2023-01-19T23:40:00Z,2023-01-19T23:49:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,56700,57299,600,15:45:00,15:54:59,24075,24674,06:41:15,06:51:14,600,00:10:00,1,1,-30.6849378333333,-0.75,33.86,14.49,19.37,5.14,6.01,1,2.19,82,68.63,67.12,71.33,3.95,6,5.1,6.81,3.61,8.2,68.27,6.14,80.27,159.98,3.88,47.11,31.14,1.77,74.86,47.05,56,1.03,5.03,9.27,0,2,America/Los_Angeles,1674115200,1674171900,1674172499,2023-01-19T23:45:00Z,2023-01-19T23:54:59Z,10,123,3,2023-01-19T23:45:00Z,2023-01-19T23:54:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,57000,57599,600,15:50:00,15:59:59,24375,24974,06:46:15,06:56:14,600,00:10:00,1,1,-33.3796413333333,-2.1,9.95,9.95,0,3.94,0,1.19,0.8,45,44.77,43.88,113.42,3.43,1,1.05,1.27,1.63,0.8,144.93,5.13,91.88,173.39,3.74,54.27,43.16,0.85,12.08,30.77,32.56,0,4.04,2.4,0,1,America/Los_Angeles,1674115200,1674172200,1674172799,2023-01-19T23:50:00Z,2023-01-19T23:59:59Z,10,123,3,2023-01-19T23:50:00Z,2023-01-19T23:59:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,57300,57899,600,15:55:00,16:04:59,24675,25274,06:51:15,07:01:14,600,00:10:00,1,1,-38.992511,-3.54,8.06,8.06,0,2.67,0,1.19,0.8,12,12.98,12.63,72.68,1.57,0,0,0,0,0.8,135.72,3.86,36.68,95.04,0.8,26.22,25.41,242.32,2.61,13.75,9.52,0,4.87,2.4,0,2,America/Los_Angeles,1674115200,1674172500,1674173099,2023-01-19T23:55:00Z,2023-01-20T00:04:59Z,10,123,3,2023-01-19T23:55:00Z,2023-01-20T00:04:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,57600,58199,600,16:00:00,16:09:59,24975,25574,06:56:15,07:06:14,600,00:10:00,1,1,-44.063864,-30.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.18,0,2.7,0,0,0,11.25,537.87,0,0,0,0,2,0,0,1,America/Los_Angeles,1674115200,1674172800,1674173399,2023-01-20T00:00:00Z,2023-01-20T00:09:59Z,10,123,3,2023-01-20T00:00:00Z,2023-01-20T00:09:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,57900,58499,600,16:05:00,16:14:59,25275,25874,07:01:15,07:11:14,600,00:10:00,1,1,-44.615993,-33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,2.35,592.05,0,0,0,0,0,0,0,2,America/Los_Angeles,1674115200,1674173100,1674173699,2023-01-20T00:05:00Z,2023-01-20T00:14:59Z,10,123,3,2023-01-20T00:05:00Z,2023-01-20T00:14:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,58200,58799,600,16:10:00,16:19:59,25575,26174,07:06:15,07:16:14,600,00:10:00,1,1,-48.0930005,-33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,475.89,0,0,0,0,0,118.86,0,1,America/Los_Angeles,1674115200,1674173400,1674173999,2023-01-20T00:10:00Z,2023-01-20T00:19:59Z,10,123,3,2023-01-20T00:10:00Z,2023-01-20T00:19:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,58500,59099,600,16:15:00,16:24:59,25875,26474,07:11:15,07:21:14,600,00:10:00,1,1,-56.9335521666667,-37.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,179.39,0,0,0,0,0,418.86,0,2,America/Los_Angeles,1674115200,1674173700,1674174299,2023-01-20T00:15:00Z,2023-01-20T00:24:59Z,10,123,3,2023-01-20T00:15:00Z,2023-01-20T00:24:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,58800,59399,600,16:20:00,16:29:59,26175,26774,07:16:15,07:26:14,600,00:10:00,1,1,-60.9608111666667,-11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,597.39,0,1,America/Los_Angeles,1674115200,1674174000,1674174599,2023-01-20T00:20:00Z,2023-01-20T00:29:59Z,10,123,3,2023-01-20T00:20:00Z,2023-01-20T00:29:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,59100,59699,600,16:25:00,16:34:59,26475,27074,07:21:15,07:31:14,600,00:10:00,1,1,-56.4373621666667,-7.65,0,0,0,0,0,0,0,1,0.2,0.2,0,2.57,0,0,0,0,0,0.9,0,3.05,0.61,2.78,0,0.81,0,67.17,0,0.6,0,12.17,511.91,0,2,America/Los_Angeles,1674115200,1674174300,1674174899,2023-01-20T00:25:00Z,2023-01-20T00:34:59Z,10,123,3,2023-01-20T00:25:00Z,2023-01-20T00:34:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
lena,59400,59999,600,16:30:00,16:39:59,26775,27374,07:26:15,07:36:14,600,00:10:00,1,1,-51.1277156666667,-3.15,0.84,0.84,0,0.6,0,0,0,16,4.99,4.33,9.99,8.01,1,0.6,0.6,0,0,1.7,0.6,7.37,29.5,7.96,3.44,0.81,1,105.08,1.49,0.6,0,19.16,421.29,0,1,America/Los_Angeles,1674115200,1674174600,1674175199,2023-01-20T00:30:00Z,2023-01-20T00:39:59Z,10,123,3,2023-01-20T00:30:00Z,2023-01-20T00:39:59Z,NA,NA,NA,NA,NA,NA,5.9137577002053385,12303
